<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Iran.China.Clay,20220424,16450.00,16880.00,15700.00,16150.00,13752955880,849506,373,D,16090.00,16070.00
Iran.China.Clay,20220420,15890.00,16650.00,15120.00,16090.00,24667199070,1533532,466,D,15860.00,16240.00
Iran.China.Clay,20220419,15030.00,15980.00,15030.00,15860.00,29997830830,1891759,550,D,15220.00,15900.00
Iran.China.Clay,20220418,15220.00,15220.00,15200.00,15220.00,35605315660,2339404,330,D,14500.00,15220.00
Iran.China.Clay,20220417,13780.00,14720.00,13630.00,14500.00,32488342130,2240036,400,D,14020.00,14720.00
Iran.China.Clay,20220416,14400.00,14480.00,13920.00,14020.00,9058446280,643899,148,D,13980.00,14030.00
Iran.China.Clay,20220413,13970.00,14500.00,13760.00,13980.00,7807076200,553743,134,D,13900.00,14080.00
Iran.China.Clay,20220412,13760.00,14060.00,13490.00,13900.00,8993123300,655173,116,D,14060.00,13800.00
Iran.China.Clay,20220411,14360.00,14360.00,13800.00,14060.00,6491820230,462822,153,D,14080.00,13970.00
Iran.China.Clay,20220410,13990.00,14120.00,13660.00,14080.00,7855765620,563008,179,D,14160.00,14110.00
Iran.China.Clay,20220409,13570.00,14200.00,13570.00,14160.00,2734559830,197778,108,D,14220.00,13720.00
Iran.China.Clay,20220406,14810.00,14810.00,13600.00,14220.00,5094418730,364898,186,D,14310.00,14000.00
Iran.China.Clay,20220405,14010.00,14380.00,13710.00,14310.00,24774386970,1731723,250,D,13700.00,14380.00
Iran.China.Clay,20220404,14010.00,14210.00,13570.00,13700.00,7679285560,550466,174,D,13540.00,13700.00
Iran.China.Clay,20220403,13880.00,13920.00,13570.00,13540.00,8380574220,602504,154,D,13260.00,13900.00
Iran.China.Clay,20220330,13500.00,13860.00,13230.00,13260.00,2380744290,173684,87,D,13200.00,13720.00
Iran.China.Clay,20220329,13780.00,13780.00,13120.00,13200.00,2634632940,195790,63,D,13160.00,13420.00
Iran.China.Clay,20220328,12730.00,13490.00,12730.00,13160.00,18998418440,1443559,121,D,12900.00,13390.00
Iran.China.Clay,20220327,13130.00,13180.00,12900.00,12900.00,2830384760,217004,64,D,12870.00,13090.00
Iran.China.Clay,20220326,13480.00,13500.00,12350.00,12870.00,2654491540,205181,50,D,12860.00,13110.00
Iran.China.Clay,20220319,13100.00,13100.00,12750.00,12860.00,1567275570,121236,68,D,12850.00,12780.00
Iran.China.Clay,20220316,12380.00,13390.00,12380.00,12850.00,2473536100,196340,64,D,12890.00,12680.00
Iran.China.Clay,20220315,12330.00,13420.00,12330.00,12890.00,6905119810,532461,97,D,12850.00,13000.00
Iran.China.Clay,20220314,12720.00,13370.00,12720.00,12850.00,5022764580,382112,120,D,12740.00,13050.00
Iran.China.Clay,20220313,12380.00,13030.00,12380.00,12740.00,2372890600,186677,56,D,12740.00,12720.00
Iran.China.Clay,20220312,13250.00,13250.00,12400.00,12740.00,11034629060,875142,151,D,12960.00,12450.00
Iran.China.Clay,20220309,13500.00,13500.00,12810.00,12960.00,4940936480,377751,123,D,12920.00,12810.00
Iran.China.Clay,20220308,12750.00,12990.00,12480.00,12920.00,16266878980,1253433,131,D,12380.00,12990.00
Iran.China.Clay,20220307,12920.00,12920.00,12250.00,12380.00,2257770270,176897,51,D,12330.00,12560.00
Iran.China.Clay,20220306,12260.00,12560.00,12150.00,12330.00,8818288080,720419,134,D,12430.00,12460.00
Iran.China.Clay,20220305,12250.00,12770.00,12110.00,12430.00,4920838040,395151,101,D,12420.00,12770.00
Iran.China.Clay,20220302,12420.00,12590.00,12240.00,12420.00,456721130,37099,25,D,12420.00,12540.00
Iran.China.Clay,20220228,12450.00,12780.00,12290.00,12420.00,6498852090,525816,83,D,12450.00,12380.00
Iran.China.Clay,20220227,12300.00,12720.00,12300.00,12450.00,1512826500,121290,52,D,12450.00,12450.00
Iran.China.Clay,20220226,12220.00,12730.00,12220.00,12450.00,1398034670,111877,68,D,12450.00,12390.00
Iran.China.Clay,20220223,12790.00,12940.00,12310.00,12450.00,1526727560,121638,56,D,12440.00,12400.00
Iran.China.Clay,20220222,12800.00,12800.00,12340.00,12440.00,1309461770,105049,48,D,12440.00,12340.00
Iran.China.Clay,20220221,12020.00,12880.00,12010.00,12440.00,1956958300,157312,69,D,12440.00,12210.00
Iran.China.Clay,20220220,12200.00,12650.00,12200.00,12440.00,497052760,40226,41,D,12440.00,12400.00
Iran.China.Clay,20220219,11880.00,12750.00,11880.00,12440.00,3525632800,288366,97,D,12490.00,12490.00
Iran.China.Clay,20220216,12950.00,12950.00,12170.00,12490.00,8358368910,661546,221,D,12360.00,12450.00
Iran.China.Clay,20220214,11970.00,12410.00,11850.00,12360.00,24911294480,2014752,260,D,11820.00,12410.00
Iran.China.Clay,20220213,11750.00,11750.00,11490.00,11820.00,1040672790,89977,46,D,11840.00,11700.00
Iran.China.Clay,20220212,11350.00,12240.00,11240.00,11840.00,5785463270,488273,194,D,11830.00,11940.00
Iran.China.Clay,20220209,11390.00,11730.00,11390.00,11830.00,3731987000,323095,76,D,11920.00,11710.00
Iran.China.Clay,20220208,12100.00,12300.00,11530.00,11920.00,2341011160,197501,78,D,11930.00,11710.00
Iran.China.Clay,20220207,12320.00,12320.00,11390.00,11930.00,922647270,78855,53,D,11940.00,11570.00
Iran.China.Clay,20220206,11720.00,11840.00,11630.00,11940.00,8277160750,710828,157,D,12240.00,11800.00
Iran.China.Clay,20220205,11840.00,12560.00,11830.00,12240.00,3776765790,316101,95,D,12330.00,11830.00
Iran.China.Clay,20220202,12000.00,12300.00,11860.00,12330.00,3243382170,269736,80,D,12400.00,12170.00
Iran.China.Clay,20220201,12490.00,12780.00,12050.00,12400.00,2062105430,168067,68,D,12420.00,12410.00
Iran.China.Clay,20220131,12060.00,12990.00,11950.00,12420.00,2217107360,181318,71,D,12450.00,12360.00
Iran.China.Clay,20220130,12100.00,12500.00,12010.00,12450.00,1474402380,121695,78,D,12480.00,12060.00
Iran.China.Clay,20220129,11900.00,13080.00,11900.00,12480.00,5081170440,406042,96,D,12470.00,12300.00
Iran.China.Clay,20220126,12150.00,12470.00,12000.00,12470.00,5725209300,471191,95,D,12630.00,12100.00
Iran.China.Clay,20220125,12130.00,12160.00,12070.00,12630.00,2068012880,170884,41,D,12700.00,12070.00
Iran.China.Clay,20220124,12300.00,12400.00,12280.00,12700.00,5975637270,486440,105,D,12920.00,12280.00
Iran.China.Clay,20220123,13330.00,13330.00,12310.00,12920.00,2449563520,191622,47,D,12940.00,12630.00
Iran.China.Clay,20220122,13570.00,13570.00,12550.00,12940.00,3869914220,302148,111,D,12970.00,12880.00
Iran.China.Clay,20220119,12700.00,13090.00,12530.00,12970.00,4883556570,385557,103,D,13090.00,12590.00
Iran.China.Clay,20220118,12860.00,13570.00,12700.00,13090.00,7634195640,599865,110,D,13360.00,12700.00
Iran.China.Clay,20220117,13150.00,14000.00,12910.00,13360.00,3292212410,247432,98,D,13370.00,13000.00
Iran.China.Clay,20220116,12800.00,13100.00,12800.00,13370.00,560673020,43447,23,D,13390.00,13060.00
Iran.China.Clay,20220115,12810.00,13390.00,12810.00,13390.00,1619285990,125262,69,D,13440.00,12900.00
Iran.China.Clay,20220112,13510.00,13510.00,13000.00,13440.00,3283417080,250787,95,D,13520.00,13000.00
Iran.China.Clay,20220111,13150.00,13790.00,13150.00,13520.00,2117454640,158085,62,D,13540.00,13200.00
Iran.China.Clay,20220110,13160.00,13500.00,13150.00,13540.00,8272203200,627852,136,D,13840.00,13300.00
Iran.China.Clay,20220109,13770.00,14200.00,13350.00,13840.00,6204162790,462132,126,D,14050.00,13690.00
Iran.China.Clay,20220108,14000.00,14200.00,13620.00,14050.00,1739269950,125163,70,D,14060.00,13770.00
Iran.China.Clay,20220105,14380.00,14410.00,14040.00,14060.00,6844445530,482554,173,D,14000.00,14140.00
Iran.China.Clay,20220104,14000.00,14440.00,13870.00,14000.00,8898609280,628399,293,D,13870.00,14130.00
Iran.China.Clay,20220103,13700.00,14060.00,13660.00,13870.00,11098992450,802605,134,D,13930.00,14060.00
Iran.China.Clay,20220102,14190.00,14190.00,13680.00,13930.00,3926176640,282247,95,D,13930.00,13780.00
Iran.China.Clay,20220101,13500.00,14190.00,13500.00,13930.00,3237453260,235036,101,D,13960.00,13750.00
Iran.China.Clay,20211229,14000.00,14050.00,13700.00,13960.00,5247233820,378639,134,D,14000.00,13790.00
Iran.China.Clay,20211228,14000.00,14400.00,13700.00,14000.00,8686440850,624515,213,D,14080.00,14060.00
Iran.China.Clay,20211227,14520.00,14520.00,13710.00,14080.00,11768969180,837715,235,D,14120.00,14140.00
Iran.China.Clay,20211226,14250.00,14490.00,13460.00,14120.00,6635140190,471809,177,D,14150.00,14190.00
Iran.China.Clay,20211225,14490.00,14520.00,13930.00,14150.00,13198038510,921702,324,D,13830.00,14000.00
Iran.China.Clay,20211222,13700.00,13910.00,13450.00,13830.00,18334135060,1322563,310,D,13250.00,13910.00
Iran.China.Clay,20211221,13400.00,13520.00,13220.00,13250.00,5698193850,425047,178,D,13180.00,13440.00
Iran.China.Clay,20211220,13270.00,13270.00,12600.00,13180.00,6200990510,474977,182,D,13250.00,13010.00
Iran.China.Clay,20211219,13630.00,13970.00,12950.00,13250.00,44928411010,3391908,617,D,13630.00,12950.00
Iran.China.Clay,20211218,13630.00,13630.00,13630.00,13630.00,19480772910,1429257,69,D,12990.00,13630.00
Iran.China.Clay,20211215,13050.00,13050.00,13050.00,12990.00,7131420450,546469,60,D,12430.00,13050.00
Iran.China.Clay,20211207,26010.00,28090.00,26010.00,27680.00,33239203150,1200829,314,D,26760.00,28090.00
Iran.China.Clay,20211206,26700.00,27100.00,26070.00,26760.00,13596825880,508690,164,D,26920.00,27000.00
Iran.China.Clay,20211205,27780.00,27780.00,25900.00,26920.00,4451681490,166235,96,D,26970.00,26770.00
Iran.China.Clay,20211204,27020.00,28200.00,26360.00,26970.00,11204187760,420461,142,D,27740.00,26890.00
Iran.China.Clay,20211201,27050.00,28500.00,27040.00,27740.00,5595626870,203719,95,D,27880.00,27480.00
Iran.China.Clay,20211130,27420.00,28490.00,27000.00,27880.00,8459204050,302796,110,D,27820.00,28060.00
Iran.China.Clay,20211129,27110.00,28020.00,27110.00,27820.00,4225595710,154283,82,D,27970.00,27420.00
Iran.China.Clay,20211128,28000.00,28890.00,27450.00,27970.00,5435460020,194059,110,D,27950.00,27980.00
Iran.China.Clay,20211127,27260.00,28000.00,27030.00,27950.00,5880245230,217140,154,D,28450.00,27030.00
Iran.China.Clay,20211124,28100.00,28510.00,27220.00,28450.00,4121684390,147516,127,D,28610.00,28000.00
Iran.China.Clay,20211123,29760.00,29760.00,28130.00,28610.00,2690160540,93473,98,D,28580.00,28900.00
Iran.China.Clay,20211122,28260.00,29490.00,27580.00,28580.00,4752668300,163476,159,D,28390.00,28900.00
Iran.China.Clay,20211121,27600.00,28700.00,27520.00,28390.00,6119403170,219030,144,D,28650.00,28260.00
Iran.China.Clay,20211120,28260.00,29590.00,27510.00,28650.00,4457465980,156275,188,D,28690.00,28000.00
Iran.China.Clay,20211117,29300.00,29460.00,28040.00,28690.00,10439506250,359732,241,D,28190.00,29400.00
Iran.China.Clay,20211116,27800.00,29250.00,26600.00,28190.00,7628981630,267613,175,D,27930.00,28830.00
Iran.China.Clay,20211115,27410.00,28550.00,27380.00,27930.00,4431801840,160782,128,D,28070.00,27520.00
Iran.China.Clay,20211114,28250.00,28720.00,27560.00,28070.00,7204502930,258887,140,D,28250.00,27560.00
Iran.China.Clay,20211113,28670.00,28690.00,27500.00,28250.00,9269258130,329388,169,D,28380.00,28380.00
Iran.China.Clay,20211110,28150.00,28890.00,27500.00,28380.00,9728524260,344869,179,D,28620.00,28300.00
Iran.China.Clay,20211109,28130.00,29190.00,28110.00,28620.00,6022097010,210530,110,D,28630.00,28890.00
Iran.China.Clay,20211108,29650.00,29690.00,27630.00,28630.00,7633577850,268397,177,D,28790.00,28710.00
Iran.China.Clay,20211107,29750.00,29820.00,27370.00,28790.00,10302582060,354522,283,D,28400.00,28260.00
Iran.China.Clay,20211106,27160.00,28450.00,27160.00,28400.00,20649462860,727039,214,D,27100.00,28450.00
Iran.China.Clay,20211103,26860.00,27160.00,25610.00,27100.00,36670370270,1353155,255,D,25870.00,27160.00
Iran.China.Clay,20211102,25790.00,26550.00,25000.00,25870.00,4745007050,182224,131,D,25800.00,26000.00
Iran.China.Clay,20211101,25210.00,26470.00,25000.00,25800.00,10173821260,389403,188,D,25210.00,25800.00
Iran.China.Clay,20211031,24500.00,25000.00,24500.00,25210.00,4311404420,175397,135,D,25470.00,24530.00
Iran.China.Clay,20211030,27090.00,27170.00,24760.00,25470.00,29684362500,1165448,378,D,26060.00,25000.00
Iran.China.Clay,20211027,25500.00,27000.00,25500.00,26060.00,23596286090,905359,347,D,26590.00,26700.00
Iran.China.Clay,20211026,26500.00,26890.00,25740.00,26590.00,6506966700,246516,110,D,26720.00,26000.00
Iran.China.Clay,20211025,27100.00,27150.00,26000.00,26720.00,9988637390,376892,177,D,27080.00,26500.00
Iran.China.Clay,20211023,27000.00,27790.00,26300.00,27080.00,6499687430,242613,176,D,27270.00,26910.00
Iran.China.Clay,20211020,27990.00,27990.00,27030.00,27270.00,4763740930,173659,143,D,27200.00,27030.00
Iran.China.Clay,20211019,27500.00,28340.00,27000.00,27200.00,24947337770,917016,249,D,27350.00,27630.00
Iran.China.Clay,20211018,27490.00,28000.00,26750.00,27350.00,7172672360,263211,199,D,27420.00,27660.00
Iran.China.Clay,20211017,28050.00,28050.00,26700.00,27420.00,3271946040,120913,117,D,27510.00,27100.00
Iran.China.Clay,20211016,27200.00,28530.00,27200.00,27510.00,7234395660,259193,152,D,27200.00,28030.00
Iran.China.Clay,20211013,27470.00,28200.00,27180.00,27200.00,24714844210,908543,243,D,28610.00,27220.00
Iran.China.Clay,20211012,29160.00,29840.00,28590.00,28610.00,30634964190,1070937,305,D,30090.00,28590.00
Iran.China.Clay,20211011,30020.00,30720.00,29330.00,30090.00,12055387700,404094,244,D,30610.00,29390.00
Iran.China.Clay,20211010,30160.00,30930.00,29900.00,30610.00,9023937200,296558,207,D,30790.00,30570.00
Iran.China.Clay,20211009,31100.00,31280.00,30160.00,30790.00,11041133370,359698,231,D,30920.00,30460.00
Iran.China.Clay,20211006,31590.00,31680.00,30600.00,30920.00,6420507190,207177,156,D,30880.00,30950.00
Iran.China.Clay,20211004,31460.00,31460.00,30520.00,30880.00,8904602690,289017,240,D,30950.00,31230.00
Iran.China.Clay,20211003,30630.00,31860.00,30630.00,30950.00,15217760400,493464,222,D,31450.00,31000.00
Iran.China.Clay,20211002,30750.00,32440.00,30500.00,31450.00,9940873790,317548,244,D,31610.00,31300.00
Iran.China.Clay,20210929,32690.00,32830.00,30720.00,31610.00,13647244920,433564,255,D,31940.00,31460.00
Iran.China.Clay,20210928,32920.00,32920.00,31420.00,31940.00,7468803210,232723,215,D,31840.00,32500.00
Iran.China.Clay,20210926,33020.00,33020.00,30500.00,31840.00,18015996910,565481,369,D,31480.00,32200.00
Iran.China.Clay,20210925,30890.00,31900.00,30300.00,31480.00,28155523560,894333,389,D,30390.00,31900.00
Iran.China.Clay,20210922,31420.00,31420.00,30140.00,30390.00,33460015610,1101103,464,D,31720.00,30890.00
Iran.China.Clay,20210921,32910.00,32980.00,31650.00,31720.00,33398528300,1052874,218,D,33310.00,31650.00
Iran.China.Clay,20210920,34000.00,34500.00,32950.00,33310.00,29436511290,883671,329,D,34640.00,33020.00
Iran.China.Clay,20210919,35860.00,35860.00,33270.00,34640.00,11194822210,325998,293,D,35000.00,33860.00
Iran.China.Clay,20210918,34590.00,35800.00,34260.00,35000.00,19348103620,551554,473,D,34100.00,35460.00
Iran.China.Clay,20210915,34930.00,35000.00,33480.00,34100.00,10732282210,315246,262,D,34170.00,34590.00
Iran.China.Clay,20210914,34500.00,34800.00,33730.00,34170.00,15110712200,441314,271,D,33970.00,34170.00
Iran.China.Clay,20210913,34000.00,35640.00,32840.00,33970.00,15737813860,465625,330,D,34550.00,34100.00
Iran.China.Clay,20210912,36510.00,36510.00,33640.00,34550.00,16549350280,481725,324,D,35340.00,34050.00
Iran.China.Clay,20210911,36490.00,36980.00,34730.00,35340.00,37154825710,1051412,386,D,36330.00,35960.00
Iran.China.Clay,20210908,36800.00,37740.00,35890.00,36330.00,23213025110,638890,451,D,37400.00,36300.00
Iran.China.Clay,20210907,36310.00,37500.00,36010.00,37400.00,9352315840,254481,247,D,37870.00,36800.00
Iran.China.Clay,20210906,38400.00,39000.00,36500.00,37870.00,8755140330,230967,278,D,37850.00,36510.00
Iran.China.Clay,20210905,37100.00,38490.00,37100.00,37850.00,18541948330,488021,257,D,37230.00,37700.00
Iran.China.Clay,20210904,37520.00,38490.00,37520.00,37230.00,10054246120,265650,220,D,36740.00,37700.00
Iran.China.Clay,20210901,36500.00,38200.00,35860.00,36740.00,14720950270,399529,274,D,36520.00,37960.00
Iran.China.Clay,20210831,35590.00,37650.00,35540.00,36520.00,13645266760,378976,297,D,37410.00,36140.00
Iran.China.Clay,20210830,40000.00,40000.00,37060.00,37410.00,24230263980,647729,365,D,39010.00,37060.00
Iran.China.Clay,20210829,39810.00,40890.00,37940.00,39010.00,48651375910,1247266,654,D,39930.00,38280.00
Iran.China.Clay,20210828,39730.00,40600.00,38220.00,39930.00,25907713540,648886,331,D,38850.00,40210.00
Iran.China.Clay,20210825,39800.00,39800.00,38000.00,38850.00,14827854570,382284,335,D,38960.00,39050.00
Iran.China.Clay,20210824,37970.00,39860.00,36920.00,38960.00,47661439470,1223303,555,D,37970.00,39810.00
Iran.China.Clay,20210823,38340.00,38790.00,37650.00,37970.00,20157138680,531741,303,D,38440.00,37760.00
Iran.China.Clay,20210822,39540.00,39540.00,37950.00,38440.00,32762076070,852272,386,D,37780.00,38120.00
Iran.China.Clay,20210815,37950.00,38700.00,37030.00,37780.00,19455475860,515108,259,D,37820.00,38400.00
Iran.China.Clay,20210814,39000.00,39700.00,37250.00,37820.00,26370730750,697288,456,D,39210.00,38350.00
Iran.China.Clay,20210811,39770.00,39790.00,38450.00,39210.00,63994969790,1632052,599,D,37920.00,38610.00
Iran.China.Clay,20210810,36600.00,38400.00,36590.00,37920.00,45735353070,1206127,377,D,36580.00,38400.00
Iran.China.Clay,20210809,36260.00,37150.00,36020.00,36580.00,15626928690,426533,228,D,36450.00,36590.00
Iran.China.Clay,20210808,37000.00,37000.00,35410.00,36450.00,10809287720,298286,205,D,36660.00,36900.00
Iran.China.Clay,20210807,35680.00,37780.00,35520.00,36660.00,28693120560,782719,363,D,35990.00,37010.00
Iran.China.Clay,20210804,37640.00,37640.00,35500.00,35990.00,33032585620,917776,509,D,37120.00,36300.00
Iran.China.Clay,20210803,38020.00,38110.00,35950.00,37120.00,31110465800,838144,480,D,36810.00,36800.00
Iran.China.Clay,20210802,36450.00,37070.00,35000.00,36810.00,63439623000,1723531,837,D,35310.00,36000.00
Iran.China.Clay,20210801,35970.00,36670.00,34000.00,35310.00,20985789520,594454,402,D,35560.00,35650.00
Iran.China.Clay,20210731,33000.00,35790.00,33000.00,35560.00,75168335750,2113648,557,D,34090.00,35790.00
Iran.China.Clay,20210728,34450.00,34600.00,32900.00,34090.00,13089443230,385095,217,D,34260.00,33790.00
Iran.China.Clay,20210727,34330.00,35590.00,34160.00,34260.00,32205086420,939913,366,D,35950.00,34160.00
Iran.China.Clay,20210726,35970.00,36450.00,34720.00,35950.00,30995820310,862185,525,D,34720.00,35260.00
Iran.China.Clay,20210719,32700.00,34740.00,32700.00,34720.00,69313536090,1996551,465,D,33090.00,34740.00
Iran.China.Clay,20210718,33050.00,33950.00,31710.00,33090.00,19636295960,593449,465,D,33020.00,32700.00
Iran.China.Clay,20210717,35300.00,35300.00,32440.00,33020.00,21871460540,662365,489,D,34140.00,33140.00
Iran.China.Clay,20210714,35750.00,35780.00,33550.00,34140.00,20859218150,610914,399,D,34580.00,34000.00
Iran.China.Clay,20210713,36200.00,36200.00,33600.00,34580.00,26195246780,757494,416,D,35360.00,34700.00
Iran.China.Clay,20210712,35300.00,36250.00,34360.00,35360.00,31134753350,880580,586,D,34550.00,35400.00
Iran.China.Clay,20210711,33220.00,34860.00,33220.00,34550.00,43053418090,1246245,465,D,33200.00,34860.00
Iran.China.Clay,20210710,35220.00,35220.00,32410.00,33200.00,28795033590,867274,496,D,34110.00,33770.00
Iran.China.Clay,20210707,33500.00,34120.00,33500.00,34110.00,99205782420,2908773,794,D,32500.00,34120.00
Iran.China.Clay,20210706,33650.00,34480.00,31950.00,32500.00,47090391670,1448861,767,D,33630.00,33200.00
Iran.China.Clay,20210705,33340.00,34250.00,32800.00,33630.00,11624961600,343726,303,D,33370.00,33840.00
Iran.China.Clay,20210704,34290.00,34790.00,32580.00,33370.00,29610843340,887295,588,D,34290.00,33030.00
Iran.China.Clay,20210703,34360.00,34360.00,33080.00,34290.00,172569545430,5033301,1424,D,32730.00,34090.00
Iran.China.Clay,20210630,32730.00,32730.00,32730.00,32730.00,23453892510,716587,82,D,31180.00,32730.00
Iran.China.Clay,20210629,30040.00,31250.00,30040.00,31180.00,70834156890,2271984,344,D,29770.00,31250.00
Iran.China.Clay,20210628,30210.00,30450.00,29340.00,29770.00,26921322980,904407,435,D,29830.00,29980.00
Iran.China.Clay,20210627,29750.00,30660.00,29630.00,29830.00,20017195420,670950,309,D,30100.00,29630.00
Iran.China.Clay,20210626,31000.00,31000.00,29800.00,30100.00,25095747080,833690,554,D,30050.00,29990.00
Iran.China.Clay,20210623,30740.00,30740.00,29770.00,30050.00,16367744650,545366,305,D,30390.00,30000.00
Iran.China.Clay,20210622,31000.00,31000.00,30030.00,30390.00,12360881850,409249,200,D,30800.00,30090.00
Iran.China.Clay,20210621,31560.00,31560.00,30020.00,30800.00,4922874440,161049,109,D,30890.00,30500.00
Iran.China.Clay,20210620,32000.00,32000.00,30310.00,30890.00,7884536220,255761,117,D,30930.00,30570.00
Iran.China.Clay,20210619,31890.00,31990.00,31000.00,30930.00,8062706240,257632,173,D,30660.00,31000.00
Iran.China.Clay,20210616,30700.00,31530.00,30570.00,30660.00,6153218100,198024,215,D,30460.00,31300.00
Iran.China.Clay,20210615,30500.00,30750.00,29610.00,30460.00,9816793960,325790,185,D,30860.00,30300.00
Iran.China.Clay,20210614,31300.00,31980.00,30010.00,30860.00,12807499200,418879,357,D,31520.00,30210.00
Iran.China.Clay,20210613,31040.00,32940.00,30450.00,31520.00,14540618310,462072,278,D,31680.00,31570.00
Iran.China.Clay,20210612,33600.00,33600.00,30440.00,31680.00,18031859960,569532,328,D,32040.00,30960.00
Iran.China.Clay,20210609,31040.00,32170.00,30590.00,32040.00,35456415300,1106495,445,D,30640.00,32170.00
Iran.China.Clay,20210608,30440.00,31800.00,30440.00,30640.00,4008139810,129221,118,D,30540.00,31000.00
Iran.China.Clay,20210607,30000.00,31060.00,29600.00,30540.00,6944991790,228343,142,D,30620.00,30540.00
Iran.China.Clay,20210602,29350.00,31000.00,29350.00,30620.00,3711503780,124741,93,D,30850.00,29780.00
Iran.China.Clay,20210601,30300.00,30610.00,29720.00,30850.00,5143116550,172650,128,D,31280.00,29760.00
Iran.China.Clay,20210531,30210.00,31340.00,30210.00,31280.00,6867907170,225739,148,D,31800.00,31000.00
Iran.China.Clay,20210530,31420.00,32480.00,30600.00,31800.00,9333119200,296114,223,D,32070.00,30760.00
Iran.China.Clay,20210529,31020.00,32700.00,31020.00,32070.00,15872389320,496765,307,D,32650.00,32490.00
Iran.China.Clay,20210526,31810.00,33000.00,31810.00,32650.00,9831728010,308601,196,D,33480.00,31810.00
Iran.China.Clay,20210525,32100.00,35000.00,32100.00,33480.00,6093117190,185685,113,D,33780.00,33450.00
Iran.China.Clay,20210524,32660.00,33650.00,32660.00,33780.00,6833109410,209044,71,D,34370.00,32660.00
Iran.China.Clay,20210523,33320.00,33700.00,33270.00,34370.00,7443242160,223624,84,D,35020.00,33270.00
Iran.China.Clay,20210522,33670.00,35000.00,33650.00,35020.00,4570019500,135745,107,D,35420.00,33670.00
Iran.China.Clay,20210519,35400.00,35400.00,34460.00,35420.00,9953389860,288493,162,D,36270.00,34490.00
Iran.China.Clay,20210518,35510.00,36290.00,35430.00,36270.00,11822815620,333423,139,D,37290.00,35430.00
Iran.China.Clay,20210517,36000.00,38600.00,35600.00,37290.00,2240621590,62694,110,D,37470.00,35730.00
Iran.China.Clay,20210516,35650.00,38680.00,35650.00,37470.00,995610860,27316,96,D,37520.00,37170.00
Iran.China.Clay,20210510,39120.00,40190.00,39120.00,40020.00,12980580410,331037,188,D,40320.00,39140.00
Iran.China.Clay,20210509,39250.00,40910.00,39250.00,40320.00,6894076420,174630,127,D,40460.00,39250.00
Iran.China.Clay,20210508,39370.00,39370.00,39370.00,40460.00,4838100560,122888,38,D,40580.00,39370.00
Iran.China.Clay,20210505,39390.00,39390.00,39390.00,40580.00,924955980,23482,18,D,40600.00,39390.00
Iran.China.Clay,20210503,39390.00,39390.00,39390.00,40600.00,154920870,3933,12,D,40600.00,39390.00
Iran.China.Clay,20210502,39390.00,39390.00,39390.00,40600.00,130538460,3314,11,D,40600.00,39390.00
Iran.China.Clay,20210501,39400.00,39400.00,39400.00,40600.00,545650600,13849,19,D,40610.00,39400.00
Iran.China.Clay,20210428,39450.00,40640.00,39450.00,40610.00,2627721510,66265,73,D,40660.00,39450.00
Iran.China.Clay,20210427,39590.00,40600.00,39580.00,40660.00,5630233340,142134,100,D,40800.00,39580.00
Iran.China.Clay,20210426,39720.00,40300.00,39720.00,40800.00,5714655930,143816,94,D,40940.00,40000.00
Iran.China.Clay,20210425,39720.00,39720.00,39720.00,40940.00,83412000,2100,3,D,40940.00,39720.00
Iran.China.Clay,20210424,39780.00,40490.00,39780.00,40940.00,2795989960,70237,84,D,41010.00,39780.00
Iran.China.Clay,20210421,39800.00,39810.00,39800.00,41010.00,918266330,23072,49,D,41030.00,39800.00
Iran.China.Clay,20210420,40270.00,41100.00,40270.00,41030.00,3854559670,95524,100,D,41090.00,40270.00
Iran.China.Clay,20210419,40270.00,40270.00,40270.00,41090.00,238156780,5914,9,D,41090.00,40270.00
Iran.China.Clay,20210418,40270.00,40270.00,40270.00,41090.00,171952900,4270,14,D,41090.00,40270.00
Iran.China.Clay,20210417,41140.00,41140.00,40340.00,41090.00,5067179990,125251,92,D,41160.00,40350.00
Iran.China.Clay,20210414,40400.00,41000.00,40400.00,41160.00,4008990150,99113,96,D,41220.00,40490.00
Iran.China.Clay,20210413,40700.00,41680.00,40570.00,41220.00,10772128330,265023,192,D,41390.00,40750.00
Iran.China.Clay,20210412,40800.00,41400.00,40800.00,41390.00,13954192210,341967,243,D,41630.00,40810.00
Iran.China.Clay,20210411,40880.00,41430.00,40880.00,41630.00,4524848200,110684,86,D,41710.00,41430.00
Iran.China.Clay,20210410,41090.00,41600.00,41090.00,41710.00,12458305080,303160,251,D,41920.00,41090.00
Iran.China.Clay,20210407,41240.00,42150.00,41240.00,41920.00,9716921440,235380,301,D,42080.00,41240.00
Iran.China.Clay,20210406,41500.00,42650.00,41480.00,42080.00,17806500550,427357,439,D,42320.00,41700.00
Iran.China.Clay,20210405,41620.00,42000.00,41620.00,42320.00,8644903090,207556,167,D,42460.00,41900.00
Iran.China.Clay,20210404,41700.00,42450.00,41690.00,42460.00,5549821640,132764,139,D,42540.00,41710.00
Iran.China.Clay,20210403,42980.00,42980.00,41780.00,42540.00,9097290370,215816,190,D,42630.00,42000.00
Iran.China.Clay,20210331,42200.00,43200.00,41760.00,42630.00,9390617520,219272,366,D,42590.00,43000.00
