<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
ToseAtlasMofid.ETF,20200601,124001.00,127050.00,123000.00,126378.00,94679806953,749180,688,D,124301.00,126010.00
ToseAtlasMofid.ETF,20200531,130000.00,130500.00,120151.00,124301.00,91628121079,737149,1021,D,126498.00,124000.00
ToseAtlasMofid.ETF,20200530,125000.00,128000.00,124000.00,126498.00,45979545603,363480,1095,D,118787.00,127503.00
ToseAtlasMofid.ETF,20200527,110455.00,123000.00,110455.00,118787.00,55753083538,469355,871,D,115364.00,122500.00
ToseAtlasMofid.ETF,20200526,120000.00,120000.00,110101.00,115364.00,70714823134,612971,966,D,120687.00,115000.00
ToseAtlasMofid.ETF,20200523,125000.00,125000.00,119200.00,120687.00,34669570828,287269,715,D,124686.00,119200.00
ToseAtlasMofid.ETF,20200520,126549.00,126600.00,122058.00,124686.00,53417150643,428414,972,D,126893.00,126000.00
ToseAtlasMofid.ETF,20200519,130000.00,130000.00,124950.00,126893.00,101771303924,802024,1119,D,125669.00,126000.00
ToseAtlasMofid.ETF,20200518,122222.00,128499.00,121000.00,125669.00,96567764991,768432,1449,D,118740.00,127350.00
ToseAtlasMofid.ETF,20200517,119000.00,122000.00,115000.00,118740.00,98996494990,833723,1138,D,121805.00,118655.00
ToseAtlasMofid.ETF,20200516,127000.00,127999.00,120001.00,121805.00,97281799986,798670,1197,D,128198.00,122250.00
ToseAtlasMofid.ETF,20200513,126990.00,132000.00,124002.00,128198.00,268940834840,2097849,1396,D,127718.00,127000.00
ToseAtlasMofid.ETF,20200512,130000.00,134999.00,122000.00,127718.00,309387500852,2422426,1737,D,134620.00,127000.00
ToseAtlasMofid.ETF,20200511,135003.00,137000.00,133000.00,134620.00,231084774210,1716574,1577,D,137377.00,133500.00
ToseAtlasMofid.ETF,20200510,136026.00,138500.00,132000.00,137377.00,212312636067,1545477,1926,D,132978.00,136800.00
ToseAtlasMofid.ETF,20200509,125000.00,134300.00,125000.00,132978.00,131216292436,986753,1652,D,125997.00,134300.00
ToseAtlasMofid.ETF,20200506,120000.00,128900.00,120000.00,125997.00,252540749304,2004347,1493,D,126453.00,128244.00
ToseAtlasMofid.ETF,20200505,129009.00,130910.00,120000.00,126453.00,266759533632,2109554,2262,D,128728.00,125000.00
ToseAtlasMofid.ETF,20200504,127000.00,132500.00,125001.00,128728.00,251622085668,1954673,2843,D,137277.00,129700.00
ToseAtlasMofid.ETF,20200503,138500.00,140000.00,125000.00,137277.00,688620181284,5016299,3791,D,136117.00,135111.00
ToseAtlasMofid.ETF,20200502,133985.00,140000.00,132000.00,136117.00,262501811584,1928498,3038,D,132898.00,136900.00
ToseAtlasMofid.ETF,20200429,140000.00,140457.00,121000.00,132898.00,292610500006,2201766,4028,D,135260.00,132000.00
ToseAtlasMofid.ETF,20200428,135998.00,138950.00,134810.00,135260.00,400477843780,2960800,3701,D,125302.00,138800.00
ToseAtlasMofid.ETF,20200427,119879.00,135000.00,119879.00,125302.00,262555527759,2095377,2610,D,115019.00,128000.00
ToseAtlasMofid.ETF,20200426,115000.00,117888.00,112161.00,115019.00,124910894667,1085998,1545,D,109960.00,115000.00
ToseAtlasMofid.ETF,20200425,106500.00,112200.00,106500.00,109960.00,152280439863,1384867,1291,D,104453.00,112106.00
ToseAtlasMofid.ETF,20200422,103000.00,106498.00,103000.00,104453.00,56927513217,545005,980,D,103066.00,105000.00
ToseAtlasMofid.ETF,20200421,104000.00,104000.00,101555.00,103066.00,37989049639,368590,757,D,100214.00,103000.00
ToseAtlasMofid.ETF,20200420,99031.00,101998.00,97506.00,100214.00,70954345234,708029,781,D,99031.00,101300.00
ToseAtlasMofid.ETF,20200419,98490.00,100000.00,96801.00,99031.00,159623128552,1611853,1092,D,96358.00,96898.00
ToseAtlasMofid.ETF,20200418,94663.00,100000.00,94000.00,96358.00,151050518487,1567596,1059,D,93503.00,97500.00
ToseAtlasMofid.ETF,20200415,91000.00,93999.00,90200.00,93503.00,187329929591,2003459,521,D,89734.00,93611.00
ToseAtlasMofid.ETF,20200414,91154.00,91154.00,88000.00,89734.00,28057255117,312670,740,D,91154.00,90200.00
ToseAtlasMofid.ETF,20200413,91500.00,95990.00,90000.00,91154.00,204064702230,2238685,642,D,90306.00,91200.00
ToseAtlasMofid.ETF,20200412,87301.00,91488.00,87301.00,90306.00,53664583204,594254,632,D,87282.00,91000.00
ToseAtlasMofid.ETF,20200411,87990.00,88200.00,86200.00,87282.00,130377428860,1493748,818,D,87420.00,87200.00
ToseAtlasMofid.ETF,20200408,86101.00,88881.00,86101.00,87420.00,98491240497,1126648,431,D,85132.00,87300.00
ToseAtlasMofid.ETF,20200407,83100.00,86000.00,82500.00,85132.00,115656020357,1358544,565,D,81938.00,85811.00
ToseAtlasMofid.ETF,20200406,83800.00,83800.00,80011.00,81938.00,13338879946,162793,534,D,83875.00,83200.00
ToseAtlasMofid.ETF,20200405,85000.00,86858.00,82900.00,83875.00,29745389285,354639,929,D,82993.00,83770.00
ToseAtlasMofid.ETF,20200404,82000.00,83988.00,81222.00,82993.00,114628676488,1381186,601,D,79708.00,83988.00
ToseAtlasMofid.ETF,20200330,81201.00,81999.00,78910.00,79708.00,14748455561,185030,585,D,81061.00,81115.00
ToseAtlasMofid.ETF,20200329,80530.00,83998.00,79500.00,81061.00,158240289479,1952110,762,D,79309.00,81899.00
ToseAtlasMofid.ETF,20200328,78000.00,80000.00,77450.00,79309.00,72729184908,917038,646,D,76613.00,79800.00
ToseAtlasMofid.ETF,20200325,76500.00,77400.00,75501.00,76613.00,10607806587,138460,384,D,74481.00,77400.00
ToseAtlasMofid.ETF,20200324,74500.00,77250.00,72065.00,74481.00,83856477403,1125880,399,D,74543.00,75990.00
ToseAtlasMofid.ETF,20200318,74000.00,75500.00,73000.00,74543.00,13857414672,185899,349,D,73052.00,75500.00
ToseAtlasMofid.ETF,20200317,75998.00,75998.00,70001.00,73052.00,7814612641,106973,302,D,74305.00,73730.00
ToseAtlasMofid.ETF,20200316,76649.00,76649.00,72100.00,74305.00,11074203284,149037,337,D,69789.00,74700.00
ToseAtlasMofid.ETF,20200315,75706.00,79999.00,65000.00,69789.00,33069920222,473855,356,D,71223.00,71300.00
ToseAtlasMofid.ETF,20200314,75293.00,75960.00,69500.00,71223.00,23149208322,325025,658,D,75657.00,71099.00
ToseAtlasMofid.ETF,20200311,73999.00,76953.00,73003.00,75657.00,62101267517,820827,464,D,72597.00,75000.00
ToseAtlasMofid.ETF,20200310,74500.00,74500.00,71901.00,72597.00,24625421804,339206,666,D,75974.00,71961.00
ToseAtlasMofid.ETF,20200309,79790.00,79790.00,74000.00,75974.00,14944080889,196700,718,D,80116.00,74980.00
ToseAtlasMofid.ETF,20200307,80550.00,81000.00,79595.00,80116.00,17492514606,218339,589,D,80105.00,79800.00
ToseAtlasMofid.ETF,20200304,79899.00,82500.00,79750.00,80105.00,126560155061,1579934,562,D,79077.00,81997.00
ToseAtlasMofid.ETF,20200303,78400.00,79400.00,78001.00,79077.00,200574751443,2536461,552,D,77603.00,79350.00
ToseAtlasMofid.ETF,20200302,77400.00,79000.00,77400.00,77603.00,137622005991,1773409,534,D,77024.00,77999.00
ToseAtlasMofid.ETF,20200301,74400.00,78230.00,73200.00,77024.00,118814706080,1542560,560,D,74556.00,77100.00
ToseAtlasMofid.ETF,20200229,77999.00,79550.00,72000.00,74556.00,68776518286,922486,658,D,77634.00,74899.00
ToseAtlasMofid.ETF,20200226,78000.00,78850.00,77000.00,77634.00,56667968328,729937,596,D,76687.00,77500.00
ToseAtlasMofid.ETF,20200225,78000.00,78000.00,75860.00,76687.00,108806132889,1418836,846,D,76592.00,77460.00
ToseAtlasMofid.ETF,20200224,75515.00,79000.00,75515.00,76592.00,28783311653,375802,575,D,74961.00,76800.00
ToseAtlasMofid.ETF,20200223,74000.00,76000.00,74000.00,74961.00,28756514157,383618,571,D,72298.00,74905.00
ToseAtlasMofid.ETF,20200222,71249.00,73900.00,70000.00,72298.00,12638875230,174817,376,D,71254.00,72900.00
ToseAtlasMofid.ETF,20200219,71000.00,71999.00,70900.00,71254.00,18317528111,257075,302,D,70195.00,71888.00
ToseAtlasMofid.ETF,20200218,70998.00,70998.00,68000.00,70195.00,8151811219,116131,263,D,69999.00,70699.00
ToseAtlasMofid.ETF,20200217,69595.00,71000.00,68001.00,69999.00,14264681969,203784,285,D,68281.00,70250.00
ToseAtlasMofid.ETF,20200216,68978.00,68978.00,67100.00,68281.00,8208978604,120224,209,D,67172.00,68800.00
ToseAtlasMofid.ETF,20200215,68101.00,68400.00,66000.00,67172.00,7076802198,105354,217,D,67406.00,67300.00
ToseAtlasMofid.ETF,20200212,68300.00,68400.00,67000.00,67406.00,30342726113,450150,275,D,66693.00,67000.00
ToseAtlasMofid.ETF,20200210,68400.00,69000.00,65000.00,66693.00,12795877888,191862,295,D,67716.00,66000.00
ToseAtlasMofid.ETF,20200209,68000.00,68001.00,67305.00,67716.00,9621246029,142082,241,D,67305.00,68000.00
ToseAtlasMofid.ETF,20200208,66250.00,68000.00,65004.00,67305.00,9244619637,137354,256,D,65546.00,68000.00
ToseAtlasMofid.ETF,20200205,65880.00,66249.00,65214.00,65546.00,14749642152,225029,226,D,65213.00,66000.00
ToseAtlasMofid.ETF,20200204,64400.00,65700.00,63950.00,65213.00,56814113483,871206,263,D,64521.00,65000.00
ToseAtlasMofid.ETF,20200203,63900.00,64950.00,63900.00,64521.00,24880731433,385621,195,D,63828.00,63971.00
ToseAtlasMofid.ETF,20200202,64010.00,64400.00,63370.00,63828.00,6078947904,95239,208,D,64231.00,63900.00
ToseAtlasMofid.ETF,20200201,64500.00,64600.00,64000.00,64231.00,10628879890,165479,245,D,63898.00,64198.00
ToseAtlasMofid.ETF,20200128,63900.00,64200.00,63205.00,63898.00,5227271708,81806,193,D,63192.00,63970.00
ToseAtlasMofid.ETF,20200127,62600.00,63499.00,61642.00,63192.00,96910510145,1533584,162,D,62263.00,63380.00
ToseAtlasMofid.ETF,20200126,61599.00,62600.00,61599.00,62263.00,5839230373,93784,152,D,61599.00,62599.00
ToseAtlasMofid.ETF,20200125,60504.00,62500.00,60504.00,61599.00,7857509929,127559,182,D,60624.00,61706.00
ToseAtlasMofid.ETF,20200122,60999.00,61300.00,58500.00,60624.00,3390593811,55928,167,D,60629.00,61270.00
ToseAtlasMofid.ETF,20200121,62110.00,62110.00,60006.00,60629.00,8383106036,138269,201,D,61569.00,61000.00
ToseAtlasMofid.ETF,20200120,63000.00,63998.00,60502.00,61569.00,12460276141,202380,300,D,62225.00,61200.00
ToseAtlasMofid.ETF,20200119,63000.00,63000.00,62000.00,62225.00,27118794788,435815,204,D,61351.00,62898.00
ToseAtlasMofid.ETF,20200118,60500.00,62000.00,60000.00,61351.00,11638597897,189705,266,D,59469.00,61949.00
ToseAtlasMofid.ETF,20200115,59900.00,60500.00,58050.00,59469.00,3383147295,56889,132,D,58692.00,60500.00
ToseAtlasMofid.ETF,20200114,60000.00,60000.00,58200.00,58692.00,7366772177,125515,196,D,58641.00,58990.00
ToseAtlasMofid.ETF,20200113,59000.00,59000.00,58000.00,58641.00,28418535129,484619,282,D,56832.00,58600.00
ToseAtlasMofid.ETF,20200112,55500.00,59000.00,55500.00,56832.00,26148628325,460104,434,D,52857.00,56801.00
ToseAtlasMofid.ETF,20200111,52857.00,52857.00,52857.00,52857.00,266822136,5048,5,D,51821.00,52857.00
ToseAtlasMofid.ETF,20200108,51776.00,53500.00,51776.00,51821.00,7356570307,141960,141,D,52832.00,52499.00
ToseAtlasMofid.ETF,20200107,56000.00,56000.00,46501.00,52832.00,9276090390,175578,221,D,55873.00,52988.00
ToseAtlasMofid.ETF,20200105,53502.00,56500.00,53502.00,55873.00,9361779805,167554,175,D,54434.00,56500.00
ToseAtlasMofid.ETF,20200104,54000.00,56999.00,53000.00,54434.00,14463227430,265703,198,D,58457.00,54651.00
ToseAtlasMofid.ETF,20200101,57401.00,60600.00,57350.00,58457.00,16799824688,287386,218,D,56610.00,58000.00
ToseAtlasMofid.ETF,20191231,57000.00,57300.00,55950.00,56610.00,10250339475,181068,144,D,55881.00,57000.00
ToseAtlasMofid.ETF,20191230,56500.00,56620.00,54200.00,55881.00,7514029701,134466,93,D,55616.00,56620.00
ToseAtlasMofid.ETF,20191229,55000.00,56100.00,55000.00,55616.00,5503254775,98951,98,D,54795.00,55700.00
ToseAtlasMofid.ETF,20191228,53745.00,55399.00,53601.00,54795.00,2242774810,40930,100,D,53647.00,55398.00
ToseAtlasMofid.ETF,20191225,54600.00,54600.00,53200.00,53647.00,4758773483,88706,81,D,54224.00,53750.00
ToseAtlasMofid.ETF,20191224,52402.00,54700.00,52402.00,54224.00,7661179177,141287,102,D,53974.00,54698.00
ToseAtlasMofid.ETF,20191223,53999.00,54600.00,53000.00,53974.00,7953272195,147353,128,D,53484.00,54000.00
ToseAtlasMofid.ETF,20191222,53150.00,54000.00,53122.00,53484.00,7576911690,141666,91,D,53079.00,53502.00
ToseAtlasMofid.ETF,20191221,53000.00,53270.00,52500.00,53079.00,7615221866,143469,98,D,52393.00,53100.00
ToseAtlasMofid.ETF,20191218,52499.00,52600.00,52012.00,52393.00,1394274299,26612,59,D,51855.00,52501.00
ToseAtlasMofid.ETF,20191217,51955.00,52300.00,50200.00,51855.00,8711171750,167991,86,D,51667.00,52290.00
ToseAtlasMofid.ETF,20191216,51900.00,52000.00,51006.00,51667.00,2020059204,39098,71,D,51269.00,51900.00
ToseAtlasMofid.ETF,20191215,52200.00,52200.00,51004.00,51269.00,34295908306,668936,115,D,51246.00,51500.00
ToseAtlasMofid.ETF,20191214,51500.00,51500.00,50000.00,51246.00,553308389,10797,59,D,51296.00,51498.00
ToseAtlasMofid.ETF,20191211,50990.00,51400.00,49030.00,51296.00,730452017,14240,57,D,51191.00,51400.00
ToseAtlasMofid.ETF,20191210,51000.00,51400.00,50450.00,51191.00,1813838366,35433,62,D,50440.00,51160.00
ToseAtlasMofid.ETF,20191209,50400.00,50600.00,49910.00,50440.00,2182658395,43272,75,D,49465.00,50400.00
ToseAtlasMofid.ETF,20191208,49000.00,50000.00,47701.00,49465.00,1565420257,31647,89,D,48077.00,49800.00
ToseAtlasMofid.ETF,20191207,47201.00,48800.00,47201.00,48077.00,660101547,13730,47,D,47910.00,48350.00
ToseAtlasMofid.ETF,20191204,47500.00,48700.00,47091.00,47910.00,473588425,9885,37,D,47520.00,47621.00
ToseAtlasMofid.ETF,20191203,47460.00,47600.00,47440.00,47520.00,838878489,17653,40,D,47336.00,47599.00
ToseAtlasMofid.ETF,20191202,47300.00,47550.00,47300.00,47336.00,1520805022,32128,67,D,46502.00,47450.00
ToseAtlasMofid.ETF,20191201,47300.00,47350.00,46000.00,46502.00,1415468477,30439,58,D,46439.00,47300.00
ToseAtlasMofid.ETF,20191130,46331.00,47000.00,46000.00,46439.00,360317730,7759,31,D,46784.00,47000.00
ToseAtlasMofid.ETF,20191127,46735.00,46999.00,46331.00,46784.00,302128502,6458,33,D,46273.00,46594.00
ToseAtlasMofid.ETF,20191126,45201.00,47000.00,45201.00,46273.00,589607382,12742,29,D,46243.00,46315.00
ToseAtlasMofid.ETF,20191125,46400.00,46400.00,46107.00,46243.00,199493547,4314,15,D,45528.00,46202.00
ToseAtlasMofid.ETF,20191124,46400.00,46400.00,45200.00,45528.00,377150292,8284,23,D,45529.00,45560.00
ToseAtlasMofid.ETF,20191123,46189.00,46189.00,45500.00,45529.00,532231289,11690,12,D,45836.00,45600.00
ToseAtlasMofid.ETF,20191120,46500.00,46500.00,45801.00,45836.00,507216397,11066,19,D,45934.00,46000.00
ToseAtlasMofid.ETF,20191119,45500.00,46700.00,45500.00,45934.00,82910009,1805,13,D,46409.00,46500.00
ToseAtlasMofid.ETF,20191118,46100.00,46450.00,45500.00,46409.00,1266722292,27295,8,D,44857.00,45905.00
ToseAtlasMofid.ETF,20191117,44700.00,46000.00,44700.00,44857.00,294349588,6562,16,D,46091.00,45999.00
ToseAtlasMofid.ETF,20191116,46999.00,47000.00,45200.00,46091.00,1228931802,26663,28,D,46162.00,46000.00
ToseAtlasMofid.ETF,20191113,46500.00,46501.00,45900.00,46162.00,483034805,10464,24,D,45944.00,45900.00
ToseAtlasMofid.ETF,20191112,46100.00,46500.00,45800.00,45944.00,154233067,3357,16,D,45730.00,46000.00
ToseAtlasMofid.ETF,20191111,46398.00,46398.00,45560.00,45730.00,557854372,12199,15,D,46112.00,46099.00
ToseAtlasMofid.ETF,20191110,45900.00,46400.00,45900.00,46112.00,2469919440,53563,15,D,45608.00,46400.00
ToseAtlasMofid.ETF,20191109,45201.00,46500.00,45201.00,45608.00,640971916,14054,19,D,45306.00,46200.00
ToseAtlasMofid.ETF,20191105,46300.00,46300.00,44700.00,45306.00,796205378,17574,34,D,45465.00,46000.00
ToseAtlasMofid.ETF,20191104,46051.00,46598.00,45200.00,45465.00,7946272026,174776,33,D,46452.00,45450.00
ToseAtlasMofid.ETF,20191103,46050.00,47300.00,46050.00,46452.00,310018432,6674,29,D,46902.00,46087.00
ToseAtlasMofid.ETF,20191102,47999.00,48000.00,46300.00,46902.00,440359231,9389,29,D,46869.00,46300.00
ToseAtlasMofid.ETF,20191030,46011.00,46998.00,46011.00,46869.00,11971766061,255432,51,D,46352.00,46998.00
ToseAtlasMofid.ETF,20191028,45500.00,46499.00,45500.00,46352.00,532217015,11482,23,D,45735.00,46011.00
ToseAtlasMofid.ETF,20191026,47150.00,47155.00,45201.00,45735.00,336057627,7348,34,D,46643.00,46600.00
ToseAtlasMofid.ETF,20191023,46700.00,47499.00,45501.00,46643.00,828516049,17763,27,D,47099.00,45526.00
ToseAtlasMofid.ETF,20191022,47200.00,47200.00,45600.00,47099.00,629341448,13362,24,D,45429.00,46998.00
ToseAtlasMofid.ETF,20191021,45000.00,46700.00,44200.00,45429.00,732362404,16121,48,D,44701.00,45951.00
ToseAtlasMofid.ETF,20191020,45210.00,45210.00,44200.00,44701.00,7337100086,164136,50,D,45190.00,44400.00
ToseAtlasMofid.ETF,20191016,45665.00,45665.00,45000.00,45190.00,1298566040,28736,49,D,45566.00,45500.00
ToseAtlasMofid.ETF,20191015,48180.00,48180.00,45310.00,45566.00,6135480777,134649,51,D,46875.00,45670.00
ToseAtlasMofid.ETF,20191014,48495.00,48495.00,46352.00,46875.00,1182661114,25230,67,D,48557.00,47789.00
ToseAtlasMofid.ETF,20191013,47000.00,48900.00,47000.00,48557.00,420989269,8670,38,D,47147.00,48499.00
ToseAtlasMofid.ETF,20191012,46800.00,47800.00,46800.00,47147.00,713523154,15134,33,D,45965.00,47100.00
ToseAtlasMofid.ETF,20191009,45950.00,46950.00,45400.00,45965.00,1008189254,21934,35,D,46961.00,46180.00
ToseAtlasMofid.ETF,20191008,47500.00,48000.00,45950.00,46961.00,4269969301,90926,95,D,47564.00,45950.00
ToseAtlasMofid.ETF,20191007,47999.00,48498.00,46530.00,47564.00,1608985437,33828,49,D,46965.00,47998.00
ToseAtlasMofid.ETF,20191006,48000.00,48650.00,46800.00,46965.00,7361786872,156751,44,D,48339.00,47999.00
ToseAtlasMofid.ETF,20191005,48101.00,48885.00,48100.00,48339.00,925652325,19149,39,D,48233.00,48400.00
ToseAtlasMofid.ETF,20191002,48000.00,48700.00,47902.00,48233.00,1217795890,25248,34,D,48720.00,48700.00
ToseAtlasMofid.ETF,20191001,48900.00,49000.00,48250.00,48720.00,3823529821,78479,86,D,48340.00,48999.00
ToseAtlasMofid.ETF,20190930,48000.00,48500.00,47555.00,48340.00,2572115337,53209,52,D,46937.00,48500.00
ToseAtlasMofid.ETF,20190929,48400.00,48500.00,46250.00,46937.00,5187720883,110525,86,D,48033.00,48398.00
ToseAtlasMofid.ETF,20190928,47456.00,48300.00,47456.00,48033.00,2031054736,42285,58,D,47347.00,48001.00
ToseAtlasMofid.ETF,20190925,46269.00,47400.00,46269.00,47347.00,1499900557,31679,38,D,47171.00,47367.00
ToseAtlasMofid.ETF,20190924,46899.00,47400.00,46253.00,47171.00,53415926553,1132387,61,D,45836.00,46994.00
ToseAtlasMofid.ETF,20190923,45000.00,46200.00,45000.00,45836.00,658440656,14365,47,D,44006.00,46200.00
ToseAtlasMofid.ETF,20190922,43750.00,45000.00,43511.00,44006.00,2692829580,61192,46,D,44418.00,44800.00
ToseAtlasMofid.ETF,20190921,44500.00,44600.00,43466.00,44418.00,834618364,18790,31,D,43205.00,43750.00
ToseAtlasMofid.ETF,20190918,43205.00,44300.00,42400.00,43205.00,1447363890,33500,36,D,44930.00,44300.00
ToseAtlasMofid.ETF,20190917,45496.00,45497.00,44000.00,44930.00,4504627706,100259,42,D,44948.00,44220.00
ToseAtlasMofid.ETF,20190916,45000.00,45376.00,43979.00,44948.00,1159841362,25804,47,D,43986.00,44994.00
ToseAtlasMofid.ETF,20190915,44000.00,44995.00,43500.00,43986.00,450108913,10233,39,D,44507.00,44100.00
ToseAtlasMofid.ETF,20190914,44061.00,44620.00,43204.00,44507.00,7072413068,158907,84,D,44059.00,43950.00
ToseAtlasMofid.ETF,20190911,43500.00,44150.00,43227.00,44059.00,8899985347,202003,32,D,43664.00,43950.00
ToseAtlasMofid.ETF,20190908,43800.00,44000.00,43000.00,43664.00,1325147368,30349,46,D,43435.00,43200.00
ToseAtlasMofid.ETF,20190907,43400.00,43700.00,42850.00,43435.00,5979425034,137663,66,D,41693.00,43700.00
ToseAtlasMofid.ETF,20190904,41127.00,42800.00,41127.00,41693.00,469625442,11264,26,D,41628.00,42000.00
ToseAtlasMofid.ETF,20190903,42000.00,42053.00,41107.00,41628.00,502700188,12076,18,D,42307.00,42053.00
ToseAtlasMofid.ETF,20190902,42889.00,42950.00,41030.00,42307.00,1153806814,27272,61,D,42445.00,42000.00
ToseAtlasMofid.ETF,20190901,42490.00,42700.00,42150.00,42445.00,1860301223,43828,47,D,42109.00,42400.00
ToseAtlasMofid.ETF,20190831,42000.00,42394.00,41016.00,42109.00,195049904,4632,21,D,41677.00,42200.00
ToseAtlasMofid.ETF,20190828,41599.00,42000.00,40500.00,41677.00,641121123,15383,21,D,41076.00,42000.00
